feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,y
0.0849901,0.012047561,0.0,0.0,0.0,0.24521106,0.0,0.0,0.0,0.17610064,0.0,0.25953388,0.19821146,0.0,0.0,0.0,0.0,0.0,0.0,0.23102409,0.0,0.14517507,0.13681112,0.43659207,0.0,0.2089117,0.40694934,0.0,0.33581463,0.0,0.05171829,0.0,0.0,0.0,0.0,0.18984704,0.0,0.46333006,0.0,0.0,0.0,0.0,0.0,0.14829135,0.099247076,0.0,0.0,0.0,0.19743502,0.44792244,0.04640542625446309
0.18163109,0.0,0.0,0.050618254,0.28213313,0.36216557,0.09403591,0.001442078,0.38185915,0.5585867,0.46985835,0.4593975,0.2311936,0.2864525,0.15694436,0.0,0.24648578,0.0,0.0,0.09647433,0.2791407,0.15578182,0.11900868,0.27355027,0.0,0.59450585,0.3756472,0.0,0.08170336,0.0,0.17554145,0.6062307,0.0,0.17965625,0.0,0.3060382,0.0,0.23389353,0.007184698,0.0,0.0,0.17987053,0.16983728,0.12980928,0.0,0.0,0.0,0.0,0.0,0.28488997,0.370419624587744
0.0,0.0,0.0,0.049686156,0.021712076,0.09136091,0.0,0.0,0.022644015,0.0,0.1070189,0.0377248,0.0,0.049564753,0.0,0.0,0.061267212,0.0,0.0,0.08961123,0.029389365,0.0,0.20219061,0.20770186,0.0,0.05613439,0.24706222,0.0,0.15140215,0.0,0.108706184,0.0,0.0,0.036388516,0.0,0.023443596,0.0,0.08904197,0.0,0.0,0.0,0.038068492,0.0,0.054123037,0.0,0.0,0.0,0.0,0.0,0.14068659,0.047516985298680085
0.22680631,0.0,0.0,0.0,0.20371814,0.18141057,0.017288018,0.0,0.3237249,0.21934092,0.23423918,0.28570923,0.0,0.23865768,0.0,0.042125825,0.22931437,0.0,0.0,0.0,0.05392564,0.0,0.25268203,0.25866398,0.0,0.2853976,0.3498789,0.0,0.06280069,0.0,0.3299334,0.19369964,0.0,0.01011361,0.0,0.13052668,0.0,0.30182937,0.0,0.0,0.0,0.12026659,0.03174471,0.06535545,0.0,0.0,0.0,0.0,0.0,0.29408196,0.13309571122407127
0.19252571,0.0,0.0,0.11420189,0.43975964,0.4989371,0.15007624,0.0,0.50278765,0.63969713,0.76510173,0.616467,0.44090614,0.3060196,0.0,0.0,0.1603488,0.0,0.0,0.15253179,0.31570154,0.22013785,0.22631405,0.528287,0.0,0.75182503,0.843655,0.0,0.28481567,0.0,0.17665525,0.7758797,0.0,0.39058736,0.0,0.44265893,0.0,0.24432626,0.0,0.0,0.0,0.17921133,0.37055704,0.049547344,0.0,0.0,0.0,0.0,0.0,0.21304259,0.1741824986339553
0.054620232,0.0,0.0,0.09079917,0.0,0.15227169,0.0,0.0,0.20618396,0.12789498,0.14718068,0.095460184,0.039632704,0.0947861,0.0,0.022143666,0.08514997,0.0,0.0,0.13405836,0.19740282,0.0,0.15880837,0.19511344,0.0050946046,0.16972838,0.29891503,0.0,0.13513038,0.0,0.19269586,0.11327698,0.0,0.015916746,0.0,0.09477314,0.0,0.18893248,0.0,0.0,0.0,0.0,0.069737785,0.008876583,0.0,0.0,0.0,0.001931523,0.0,0.23534924,0.04936013243794202
0.13172358,0.0,0.0,0.16759512,0.001041143,0.13192287,0.0,0.0,0.13066961,0.08775368,0.16181587,0.06319723,0.0,0.12309227,0.054748114,0.04305794,0.05698184,0.0,0.0,0.12140926,0.20384347,0.0,0.1339825,0.21345156,0.0,0.15373005,0.21797806,0.0,0.15506327,0.03329249,0.14481957,0.07848742,0.0,0.0,0.0,0.13213849,0.0,0.09019154,0.0,0.0,0.0,0.0,0.004444067,0.15863793,0.0,0.0,0.0,0.064656354,0.0,0.10379573,0.06639496988078297
0.012928477,0.0,0.0,0.10282933,0.002623162,0.08966823,0.0,0.0,0.090250894,0.052141074,0.07463942,0.09428373,0.015271622,0.018553864,0.0,0.0,0.06493432,0.0,0.0,0.11776997,0.0,0.0,0.11614649,0.12751912,0.030436363,0.09670613,0.13369898,0.0,0.12869571,0.0,0.06783967,0.009079875,0.0,0.055401266,0.0,0.0,0.0,0.09584087,0.0,0.0,0.0,0.0,0.035906494,0.052631922,0.0,0.0,0.0,0.0,0.0,0.13828146,0.05698526544678272
0.11361133,0.001145652,0.0,0.033494804,0.0,0.071076274,0.0,0.054887496,0.0,0.0,0.0,0.089655004,0.0,0.05894749,0.0,0.0,0.0,0.0,0.06358768,0.022772402,0.0,0.0,0.06965033,0.20080608,0.0,0.117619425,0.10804203,0.0,0.0011727917,0.0,0.0,0.0,0.0,0.0,0.0,0.092039265,0.0,0.14562222,0.0,0.0,0.042803783,0.0,0.042569194,0.07610827,0.012186848,0.0,0.0,0.0037166518,0.010232667,0.15374917,0.10975970588948436
0.09639735,0.1321144,0.0,0.04141574,0.0,0.11603829,0.0,0.03128135,0.0,0.058949098,0.0,0.32554275,0.089161634,0.0,0.0,0.0,0.0,0.0,0.036460422,0.07184463,0.008732766,0.0,0.1663285,0.41036293,0.0,0.18528771,0.27336583,0.0,0.2567446,0.0,0.0,0.0,0.0,0.0,0.0,0.022192474,0.0,0.47547475,0.032903075,0.0,0.0,0.015217405,0.0,0.31219026,0.1004984,0.0,0.0,0.045544706,0.1828317,0.36081368,0.045242636312039064
0.13029367,0.0,0.0,0.13209952,0.0,0.13936427,0.0,0.0,0.082296684,0.0,0.16561411,0.0,0.0,0.11687227,0.0,0.0,0.027047517,0.0,0.0,0.11282424,0.14568663,0.0,0.17204693,0.20145497,0.08390362,0.13504368,0.33046094,0.0,0.21419653,0.0,0.26745406,0.09154069,0.0,0.05661626,0.0,0.09666846,0.0,0.15473935,0.0,0.0,0.0,0.0,0.0021127197,0.087422505,0.0,0.0,0.0,0.022818757,0.0,0.14372614,0.04360694744780347
0.115977585,0.0,0.0,0.08097572,0.04526254,0.10189811,0.0,0.0,0.09358829,0.0807487,0.12450686,0.14946316,0.0,0.044972368,0.0,0.023297682,0.08913445,0.0,0.0,0.017652404,0.045930628,0.0,0.21212807,0.24376851,0.0,0.14678018,0.21471687,0.0,0.16623047,0.0,0.10463114,0.060592562,0.0,0.0,0.0,0.010274528,0.0,0.16890414,0.0,0.0,0.0,0.0007776257,0.07246079,0.054694645,0.0,0.0,0.0,0.0,0.0,0.25518516,0.06285232969261345
0.080790244,0.0,0.06276553,0.11749023,0.0,0.29254878,0.0,0.0,0.25716084,0.2065324,0.2584231,0.12844914,0.05627369,0.04733587,0.15122448,0.013328883,0.028009618,0.0,0.0,0.06996649,0.2467799,0.110641494,0.1818971,0.1964961,0.0,0.30587208,0.36696103,0.0,0.16382846,0.0,0.16973455,0.22322957,0.0,0.0,0.0,0.2472453,0.0,0.19559406,0.0,0.0,0.0,0.0,0.008866817,0.10869274,0.0,0.0,0.0,0.0,0.0,0.19390756,0.07582069554802295
0.18721423,0.11624034,0.0,0.16233361,0.0,0.32891163,0.02987929,0.0,0.0,0.47905672,0.0,0.3856993,0.45804015,0.0,0.27075607,0.0,0.0,0.0,0.0,0.13625433,0.037052844,0.210303,0.09094104,0.45047334,0.0,0.49767298,0.40635154,0.010440641,0.4051904,0.0,0.0,0.0,0.09111956,0.0,0.0,0.10142469,0.09020556,0.6924884,0.0,0.0,0.0,0.0,0.1075858,0.37524313,0.13118021,0.005774989,0.0,0.31328186,0.5133547,0.6467168,0.042849658859296036
0.04516572,0.0,0.0,0.12950538,0.0,0.24080838,0.0,0.0,0.0,0.06989558,0.12715565,0.0,0.12890488,0.0052806917,0.025837356,0.0,0.16043043,0.0,0.0,0.08211569,0.0,0.10554359,0.13150851,0.19943523,0.10115419,0.1647198,0.298216,0.0,0.08471344,0.0,0.14463836,0.06535569,0.0,0.15035182,0.0,0.18230805,0.0,0.23589535,0.0,0.0,0.0,0.0,0.11636316,0.0,0.0,0.084522925,0.0,0.0,0.056617793,0.21849045,0.05053818665221377
0.11336186,0.0,0.07353518,0.26842037,0.07404653,0.3152455,0.0,0.0,0.2612267,0.2402496,0.28734368,0.03621136,0.17681374,0.15956734,0.0,0.13002688,0.056731123,0.0,0.0,0.16718313,0.24355714,0.22370058,0.2378361,0.31317398,0.0,0.21963015,0.4823721,0.0,0.18540075,0.0,0.24318567,0.5384223,0.022859784,0.12932187,0.0,0.15183409,0.0,0.29724446,0.0,0.0,0.0,0.0,0.2464857,0.0,0.0,0.0,0.0,0.0,0.0,0.250894,0.0490193159408342
0.17019019,0.0,0.0,0.04812672,0.051044773,0.060915295,0.0,0.0,0.1619807,0.030784164,0.12521063,0.11395945,0.029647874,0.1329647,0.047267772,0.065636806,0.13001464,0.0,0.0,0.051121492,0.14601165,0.06140281,0.12254858,0.21410698,0.0,0.20106345,0.19869265,0.0,0.061751265,0.0,0.19861694,0.19928733,0.0,0.023696713,0.0,0.0,0.0,0.19289501,0.0,0.0,0.0,0.0,0.18778387,0.0,0.0,0.021414278,0.0,0.0,0.0,0.2455688,0.05641827746847172
0.05843487,0.0,0.0,0.07056698,0.0,0.120939896,0.0,0.08039637,0.0,0.0,0.012837428,0.024787951,0.008896113,0.0,0.008103363,0.0,0.0,0.0,0.0,0.019313898,0.0,0.07463231,0.07723585,0.24202679,0.029410357,0.08765426,0.20108455,0.0,0.090760514,0.0,0.046534237,0.018427487,0.0,0.0,0.0,0.111230634,0.047383144,0.14325486,0.0,0.0,0.008407504,0.0,0.00809029,0.10014039,0.01390968,0.0,0.0,0.003018675,0.045686014,0.11759042,0.05823655468948207
0.19917217,0.0,0.0,0.04898059,0.018272413,0.031913277,0.0,0.0021548192,0.050402056,0.0,0.10842203,0.06279111,0.0015249621,0.1261661,0.0,0.005609587,0.08119658,0.0,0.0,0.022525307,0.0,0.0,0.100698486,0.28853357,0.010106346,0.118861005,0.18621433,0.0,0.025244975,0.0,0.19314791,0.11237723,0.0,0.0018320645,0.0,0.07601638,0.0,0.078403555,0.0,0.0,0.0,0.039718516,0.0063715857,0.06344724,0.0,0.0,0.0,0.004686528,0.0,0.048657935,0.06867104685907344
0.17917207,0.1056936,0.0,0.14510696,0.0,0.14988166,0.0,0.014979529,0.0,0.24479441,0.0,0.3901119,0.19923854,0.0,0.0,0.0,0.0,0.0,0.008660455,0.19467066,0.053065065,0.10888005,0.05383083,0.29745933,0.0,0.17767186,0.3445281,0.0,0.36896715,0.0,0.046681274,0.0,0.13845,0.0,0.0,0.1047619,0.0,0.7173451,0.0,0.0,0.0,0.01830425,0.0,0.37526014,0.15471706,0.0,0.0,0.26135945,0.41554686,0.60995656,0.04276469189623777
0.1808208,0.0,0.0,0.04199205,0.29549173,0.36775348,0.23204525,0.0,0.4747072,0.57928294,0.6144195,0.64089805,0.33185637,0.24350628,0.16501158,0.0,0.076693535,0.0,0.0,0.0,0.37487456,0.14534017,0.13874355,0.25964993,0.0,0.6870323,0.8068435,0.0,0.3453103,0.092543796,0.4050751,0.6394934,0.0,0.23155823,0.0,0.34455174,0.0,0.26721874,0.0,0.0,0.0,0.13554846,0.10166258,0.14328693,0.0,0.0,0.0,0.0,0.0,0.21654889,0.3171032619692604
0.25801098,0.14423616,0.0,0.34256065,0.0,0.28257507,0.0,0.0,0.0,0.48252603,0.0,0.44538638,0.41766772,0.0,0.21321903,0.0,0.0,0.0,0.0,0.186013,0.11232933,0.29916304,0.011625602,0.5644587,0.0,0.58763576,0.5491906,0.073547974,0.48035067,0.0,0.0,0.0,0.109197095,0.0,0.0,0.134309,0.050189633,0.97777414,0.0,0.0,0.0,0.0,0.24170798,0.3950251,0.17335472,0.0,0.0,0.39680636,0.6315758,0.9119347,0.04230329339922402
0.14973548,0.05201931,0.0,0.10453089,0.0,0.09095756,0.0,0.0,0.0,0.18848017,0.0,0.23129664,0.039652694,0.0,0.0015415563,0.0,0.0,0.0,0.0,0.22471882,0.0,0.0,0.067879945,0.31014314,0.0,0.16789904,0.22764051,0.0,0.33487204,0.018522827,0.009589398,0.0,0.056353647,0.044854127,0.0,0.081603765,0.0,0.23493762,0.0,0.0,0.0,0.0,0.0,0.13691837,0.080484085,0.026873456,0.0,0.1042784,0.19741264,0.35080042,0.04545282452750021
0.17020121,0.0,0.0,0.0,0.02893859,0.12888929,0.09090973,0.028680483,0.19119342,0.1513566,0.13550158,0.2299892,0.047760684,0.2353923,0.0,0.0,0.09794612,0.0,0.0,0.04000975,0.10865235,0.0064088367,0.16497132,0.30463392,0.0,0.30592507,0.23051475,0.0,0.027778033,0.0,0.17150073,0.19106787,0.0,0.0,0.0,0.09798071,0.0,0.10036697,0.009856045,0.0,0.0,0.09537804,0.058808077,0.16340633,0.0,0.0,0.0,0.0,0.0,0.13771749,0.04859021999919056
0.062799394,0.0,0.0,0.14141093,0.008758859,0.21183383,0.0,0.0,0.09503639,0.017681267,0.19864063,0.0025550197,0.0,0.1429902,0.01902223,0.0,0.06133094,0.0,0.0,0.15232858,0.08067186,0.0,0.12793632,0.22446017,0.05802343,0.14330861,0.20115983,0.0,0.23440772,0.0,0.16069435,0.20228183,0.0006762648,0.041714907,0.0,0.10308212,0.0,0.05308261,0.0,0.0,0.0,0.0,0.029063236,0.020551324,0.0,0.0,0.02641335,0.0,0.0,0.1303939,0.05552350150838936
0.24266231,0.07539963,0.0,0.08530298,0.0,0.09085803,0.0,0.0,0.0,0.28922367,0.0,0.4714739,0.1293148,0.0,0.0,0.0,0.0,0.0,0.0,0.23461635,0.05487345,0.0,0.006415233,0.45164037,0.0,0.30518982,0.3715943,0.0,0.41977665,0.0,0.04763286,0.0,0.028562168,0.0,0.0,0.04894871,0.0,0.7010828,0.006802479,0.0,0.0,0.03538965,0.0,0.4487752,0.16969572,0.0,0.0,0.20413005,0.44257537,0.6912232,0.04470442297259758
0.059096616,0.0,0.0,0.0,0.0,0.13881741,0.0,0.0,0.12917058,0.1849591,0.04332441,0.16564716,0.07950417,0.0,0.0,0.0,0.0,0.0,0.0,0.2989042,0.0,0.0,0.17420761,0.14384848,0.0,0.062278096,0.21287718,0.0,0.2641216,0.0,0.101460926,0.0,0.058047995,0.111161575,0.0,0.08708736,0.0,0.1752673,0.0,0.0,0.0,0.0,0.0,0.100179136,0.05464414,0.08858977,0.0,0.0,0.09970001,0.31337324,0.042437248785606514
0.1278624,0.2130653,0.0,0.07018304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165818,0.0,0.0,0.0,0.0,0.0,0.0,0.07732926,0.108495876,0.026382335,0.0,0.03254673,0.3588082,0.0,0.111589625,0.22223674,0.0,0.20409256,0.0,0.0,0.0,0.0,0.0,0.0,0.06812188,0.0,0.4210095,0.020937935,0.0,0.0,0.08766704,0.0,0.13783154,0.11824821,0.0,0.0,0.16098474,0.11379304,0.35998106,0.0427341462087748
0.09224332,0.0,0.0,0.0,0.0,0.13373566,0.0,0.0,0.08840182,0.43916994,0.0,0.20636542,0.34857655,0.0,0.09648471,0.0,0.0,0.0,0.0,0.092230044,0.0,0.03871142,0.11472567,0.37084708,0.0,0.40792033,0.35594007,0.0034450146,0.3673527,0.0,0.10212033,0.0,0.07736074,0.12617175,0.0,0.07079552,0.0,0.29207435,0.0,0.0,0.0,0.0,0.012160702,0.020416811,0.04678365,0.023385366,0.0,0.0,0.19352074,0.3946825,0.04906462965942682
0.014435087,0.0,0.0,0.08446132,0.0,0.19951709,0.0,0.0,0.25518712,0.29471084,0.19611712,0.17666449,0.08119065,0.06418219,0.11989549,0.028343165,0.03530287,0.0,0.0,0.076723814,0.27331066,0.03189099,0.13415402,0.17064944,0.0,0.24137974,0.40673053,0.0,0.15429726,0.15120341,0.18557437,0.18348491,0.0,0.068918295,0.0,0.23616968,0.0,0.19950198,0.0,0.0,0.0,0.01631639,0.036269087,0.08278516,0.0,0.0,0.0,0.020988213,0.0,0.22247735,0.07389045257056602
0.293286,0.0,0.0,0.17877446,0.0,0.29378003,0.0,0.0,0.0,0.4459328,0.0,0.45674485,0.4079077,0.0,0.03208338,0.0,0.0,0.0,0.0,0.25525987,0.070727505,0.22056718,0.04720368,0.49962628,0.0,0.44914925,0.54419243,0.0,0.48452115,0.0,0.111988634,0.0,0.066935174,0.010675454,0.0,0.1282176,0.0057054083,0.8164119,0.0,0.0,0.0,0.0,0.0,0.3756165,0.15814024,0.0,0.0,0.24785538,0.5566318,0.8581436,0.04275544034891987
0.28538638,0.14706215,0.0,0.4109394,0.0,0.09264118,0.0,0.0,0.0,0.32350764,0.0,0.6118253,0.33726323,0.0,0.0,0.0,0.0,0.0,0.24761944,0.13325378,0.1940608,0.0,0.08783716,0.5235653,0.0,0.573026,0.3249747,0.1486346,0.36061898,0.0,0.0,0.0,0.0980489,0.0,0.0,0.0,0.0,0.8944347,0.052503552,0.0,0.0,0.17086647,0.06872687,0.3604418,0.22643663,0.10986079,0.0,0.498988,0.5496697,0.87692714,0.04240087793768976
0.06602283,0.0,0.0,0.0,0.0,0.2722972,0.0,0.0,0.0,0.08510355,0.0,0.2879152,0.21063653,0.0,0.0,0.0,0.0,0.0,0.0,0.17153859,0.12048116,0.17842962,0.069925,0.47080928,0.0,0.22615916,0.56448287,0.0,0.42146808,0.0,0.062420845,0.0,0.0,0.0,0.0,0.23460513,0.0,0.68448436,0.0,0.0,0.0,0.0,0.0,0.32748386,0.16352841,0.0,0.0,0.045781065,0.21737322,0.5522714,0.04524892377272571
0.09091339,0.0,0.025070192,0.031292778,0.0,0.13704363,0.0,0.0,0.18649243,0.2294526,0.16797413,0.16959108,0.047397587,0.08214164,0.029881466,0.019826101,0.0007836218,0.0,0.0,0.05833295,0.2368109,0.033595815,0.11567095,0.20879671,0.0,0.20471296,0.36676455,0.0,0.24772653,0.0,0.12436172,0.106796,0.0,0.0,0.0,0.14748982,0.0,0.14140713,0.0,0.0,0.0,0.0,0.0,0.11908843,0.0,0.0,0.0,0.0,0.0,0.19404143,0.09145703866092747
0.09348308,0.09326535,0.0,0.10347608,0.0,0.20150726,0.0,0.0,0.0,0.30673987,0.0,0.5003009,0.21305728,0.0,0.017477218,0.0,0.0,0.0,0.0,0.21056816,0.076390736,0.047939353,0.08133952,0.4088084,0.0,0.29910916,0.37042847,0.0,0.45208678,0.0,0.036215432,0.0,0.0926211,0.0,0.0,0.07707278,0.0,0.5279583,0.0,0.0,0.0,0.0,0.0,0.313241,0.091796994,0.0,0.0,0.059774484,0.2938483,0.62163633,0.04522010062048032
0.1499269,0.0,0.0,0.024295166,0.22564527,0.4271409,0.10314199,0.0,0.35800943,0.5284154,0.55810356,0.46378514,0.28215405,0.1896963,0.107502975,0.0,0.17546578,0.0,0.0,0.055119026,0.24524713,0.07701001,0.14896184,0.3220898,0.0,0.5151488,0.6114479,0.0,0.2366405,0.034794748,0.25721517,0.5558105,0.0,0.29237753,0.0,0.38045025,0.0,0.26828963,0.0,0.0,0.0,0.14640683,0.10635632,0.112840444,0.0,0.0,0.0,0.0,0.0,0.27623257,0.19544004825615305
0.1484353,0.0,0.0,0.0,0.05738258,0.07717577,0.026556017,0.0,0.2597918,0.29275098,0.17580707,0.3183011,0.020611256,0.12821913,0.0,0.0,0.105609335,0.0,0.0,0.0,0.23609687,0.04874563,0.09981902,0.07815525,0.0,0.19193116,0.4032755,0.0,0.15180461,0.012227229,0.24314539,0.09881746,0.0,0.0,0.0,0.08206702,0.0,0.14599846,0.0,0.0,0.0,0.10046462,0.0,0.14422826,0.0,0.0,0.0,0.0,0.0,0.21207675,0.11943850711877367
0.24397472,0.0,0.0,0.0,0.19468915,0.35410622,0.16124226,0.0,0.23977923,0.40855,0.37087768,0.32826835,0.22853728,0.34317917,0.040830337,0.0,0.21763068,0.0,0.0,0.06690908,0.2753189,0.21395202,0.18836245,0.20121181,0.0,0.4489201,0.4386858,0.0,0.09832845,0.0,0.33094975,0.3608386,0.0,0.1308273,0.0,0.22139268,0.0,0.24430643,0.0,0.0,0.0,0.06705091,0.07621799,0.10632479,0.0,0.0,0.0,0.0,0.0,0.20667534,0.16316242344425014
0.12621394,0.0,0.0,0.060898114,0.0,0.056995124,0.0,0.013562198,0.0,0.0,0.008939916,0.053056613,0.0,0.035242192,0.0,0.058835123,0.046807993,0.0,0.0047388305,0.02015666,0.0264216,0.0,0.13707113,0.25082493,0.0,0.08709549,0.19490083,0.0,0.08857689,0.0,0.07840349,0.0,0.0,0.0,0.0,0.019337708,0.0,0.13470419,0.0,0.0,0.0,0.0073558744,0.03145148,0.06275449,0.0,0.0,0.013246299,0.025950162,0.0,0.104894735,0.05985809552876008
0.101252355,0.0,0.0,0.010845988,0.2620778,0.43182847,0.09121441,0.007950614,0.34257025,0.5946235,0.5461932,0.3720152,0.26529914,0.15363418,0.030798642,0.0,0.1418087,0.0,0.0,0.038749877,0.1960409,0.118656464,0.1322511,0.2973909,0.0,0.5263294,0.5920787,0.0,0.24607462,0.072825044,0.24385847,0.520752,0.012751648,0.16599873,0.0,0.41091233,0.0,0.2493674,0.0,0.0,0.0,0.13419348,0.055918537,0.06756255,0.0,0.0,0.0,0.0,0.0,0.279412,0.1992944050724744
0.029055765,0.0,0.0,0.0,0.0150189195,0.15818997,0.0,0.0,0.04812877,0.053850994,0.15128247,0.049643572,0.045656744,0.02192035,0.0,0.06339772,0.03729661,0.0,0.0,0.10118233,0.065902665,0.009487231,0.14159293,0.2098536,0.0024185746,0.13188845,0.25395888,0.0,0.18498118,0.0,0.06711846,0.025152197,0.03677553,0.0,0.0,0.045333873,0.0,0.16568826,0.0,0.0,0.0,0.0,0.124308504,0.11454435,0.0,0.0,0.0,0.0,0.0071135685,0.18265446,0.10001906164617592
0.1663687,0.06513225,0.0,0.08671306,0.0,0.21450791,0.00574126,0.0,0.0,0.3303636,0.0,0.3387496,0.18957917,0.0,0.0598296,0.0,0.0,0.0,0.0,0.24904428,0.020934427,0.13283783,0.040416237,0.3472209,0.0,0.31573498,0.35728464,0.0,0.37733942,0.0,0.12334186,0.039423652,0.041918594,0.0,0.0,0.060994793,0.0,0.44439593,0.0,0.0,0.0,0.0,0.0,0.16072226,0.13776207,0.0033115281,0.0,0.10647477,0.3262103,0.57940876,0.04472700336136315
0.064540975,0.0,0.0,0.060898732,0.014934971,0.061375838,0.0,0.0,0.07587871,0.12763149,0.13499267,0.010271638,0.06753334,0.124560826,0.0,0.023178814,0.086822934,0.0,0.0,0.060676347,0.042923376,0.08677134,0.12050103,0.1912968,0.038065143,0.10369237,0.14306921,0.0,0.007318069,0.0,0.07720125,0.13331999,0.0,0.0,0.0,0.060730115,0.0,0.18508253,0.0,0.0,0.0,0.0,0.18246874,0.0,0.0,0.0,0.0,0.0,0.013405013,0.14151216,0.06339274991964272
0.08235633,0.0,0.0,0.045969516,0.0,0.13811272,0.0,0.0,0.0,0.2685709,0.0,0.122735195,0.18401124,0.0,0.10703966,0.0,0.0,0.0,0.0,0.15777946,0.0,0.0,0.14558102,0.19503339,0.045912143,0.16003028,0.20872653,0.0,0.29489663,0.0,0.056910273,0.0,0.064075805,0.07629203,0.0,0.06608744,0.0,0.2422679,0.0,0.0,0.0,0.0,0.0610116,0.07127335,0.0144585855,0.049026314,0.0,0.0,0.11915466,0.2858393,0.049436463468551566
0.1989586,0.0,0.0,0.037581418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08746509,0.0,0.056712084,0.0,0.00086737535,0.0,0.0,0.036371134,0.0,0.00058602897,0.0,0.07027437,0.31470692,0.0,0.16340333,0.266228,0.0,0.14619635,0.0,0.024042591,0.0,0.0,0.0,0.0,0.064173415,0.0,0.16154665,0.0,0.0,0.0,0.1304456,0.0,0.21075188,0.020231863,0.034655467,0.0,0.10428068,0.0,0.15783702,0.05595885225256203
0.03281083,0.0,0.0,0.14743605,0.0,0.11331373,0.0,0.0,0.03630684,0.07408446,0.10457037,0.010032585,0.042544942,0.03642026,0.0064593283,0.0,0.09082484,0.0,0.0,0.06843346,0.0,0.123006165,0.11773062,0.23354821,0.08713622,0.1021125,0.21300884,0.0,0.11149542,0.0,0.09212247,0.08434086,0.0,0.010659576,0.0,0.054098237,0.0,0.19920154,0.0,0.0,0.0,0.0,0.11388354,0.009419962,0.0,0.0,0.0,0.0,0.0,0.17804515,0.05461754379771809
0.16241956,0.0,0.0,0.0,0.17427161,0.20077533,0.022990594,0.0,0.34098497,0.43841153,0.3397964,0.2958024,0.047197726,0.20809384,0.0045024254,0.0,0.21950509,0.0,0.0,0.04770688,0.23220654,0.11476454,0.078260005,0.076534696,0.0,0.34534225,0.43256128,0.0,0.17071131,0.060105268,0.31487182,0.28299716,0.0,0.034898207,0.0,0.13462536,0.0,0.18810102,0.0,0.0,0.0,0.07795497,0.057562236,0.20007703,0.0,0.0,0.0,0.0,0.0,0.24444138,0.2116894795046501
0.110127166,0.0,0.0,0.13967626,0.08822407,0.15046804,0.007266655,0.0,0.24237798,0.32045612,0.23817702,0.27176818,0.022358935,0.2760493,0.11833801,0.0,0.16387323,0.0,0.0,0.07925827,0.24454331,0.0,0.09533466,0.18453284,0.0,0.40726754,0.21132784,0.0,0.10523071,0.07353976,0.25038305,0.23717494,0.0,0.04887772,0.0,0.13869262,0.0,0.1111813,0.0,0.0,0.0,0.096963026,0.00047594483,0.25821197,0.0,0.0,0.0,0.0,0.0056046275,0.27411327,0.11308129085566665
0.25097805,0.05438676,0.0,0.15768284,0.0,0.14966565,0.0,0.0,0.0,0.21810135,0.0,0.29178262,0.0652892,0.0,0.0,0.0,0.0,0.0,0.0,0.20672517,0.035118103,0.06559866,0.080246,0.32622734,0.0,0.22044905,0.25158125,0.0,0.3146321,0.0,0.0046910224,0.0,0.06501728,0.0,0.0,0.016530633,0.0,0.54306936,0.015584939,0.0,0.0,0.0,0.009702813,0.25077462,0.1870415,0.015551896,0.0,0.22195192,0.39444354,0.5297611,0.03886556648083017
0.26757094,0.13735723,0.0,0.078945495,0.0,0.12637125,0.0,0.019726468,0.0,0.23922603,0.0,0.433517,0.21631257,0.0,0.0,0.0,0.0,0.0,0.0,0.20956807,0.090729214,0.124495,0.0,0.4445704,0.0,0.19914633,0.377198,0.0,0.41586795,0.0,0.0,0.0,0.086416945,0.0,0.0,0.14057375,0.0,0.7864614,0.0,0.0,0.0,0.05276204,0.015190785,0.5308628,0.14557914,0.0,0.0,0.27399817,0.40680605,0.5860608,0.06082598169981567
0.1972351,0.0,0.0,0.0420129,0.29769582,0.48856443,0.19932142,0.00051114504,0.4377714,0.5377661,0.5576195,0.4867627,0.3793176,0.18785957,0.09602435,0.0,0.19328175,0.0,0.0,0.08760187,0.23342091,0.13421549,0.05104029,0.24263941,0.0,0.6783043,0.5861258,0.0,0.17897989,0.12009601,0.27438986,0.54813915,0.0,0.19673854,0.0,0.3713461,0.0,0.3127379,0.0,0.0,0.0,0.17893992,0.15154722,0.1372598,0.0,0.0,0.0,0.0,0.0,0.20725483,0.1985733584540748
0.04483938,0.0,0.0,0.025607716,0.0,0.1718779,0.0,0.0,0.09759561,0.093502134,0.025500838,0.042029224,0.026914304,0.0,0.055326574,0.0,0.0,0.0,0.0,0.14828202,0.0,0.0,0.16377641,0.21162508,0.03088155,0.12382432,0.14489543,0.0,0.21098313,0.0,0.12117867,0.08688932,0.052417785,0.06847793,0.0,0.11020809,0.0,0.12547427,0.0,0.0,0.0,0.0,0.0,0.097932905,0.0,0.0,0.0445945,0.0,0.0,0.19876851,0.06329556722017005
